================ Training Loss (Wed Aug  9 16:26:06 2023) ================
(epoch: 1, iters: 100, time: 0.590, data: 0.330) D_A: 0.327 G_A: 0.337 cycle_A: 3.856 idt_A: 1.264 D_B: 0.403 G_B: 0.501 cycle_B: 2.592 idt_B: 1.811 
(epoch: 1, iters: 200, time: 0.618, data: 0.002) D_A: 0.303 G_A: 0.400 cycle_A: 2.385 idt_A: 0.706 D_B: 0.183 G_B: 0.314 cycle_B: 1.425 idt_B: 1.070 
(epoch: 1, iters: 300, time: 0.610, data: 0.003) D_A: 0.287 G_A: 0.186 cycle_A: 2.684 idt_A: 0.744 D_B: 0.283 G_B: 0.562 cycle_B: 1.831 idt_B: 1.199 
(epoch: 1, iters: 400, time: 0.956, data: 0.003) D_A: 0.253 G_A: 0.476 cycle_A: 3.157 idt_A: 1.288 D_B: 0.355 G_B: 0.314 cycle_B: 2.438 idt_B: 1.650 
(epoch: 1, iters: 500, time: 0.611, data: 0.002) D_A: 0.273 G_A: 0.582 cycle_A: 1.574 idt_A: 0.885 D_B: 0.272 G_B: 0.393 cycle_B: 1.952 idt_B: 0.762 
(epoch: 1, iters: 600, time: 0.610, data: 0.003) D_A: 0.259 G_A: 0.652 cycle_A: 2.641 idt_A: 0.691 D_B: 0.177 G_B: 0.445 cycle_B: 1.498 idt_B: 1.149 
(epoch: 1, iters: 700, time: 0.609, data: 0.003) D_A: 0.227 G_A: 0.391 cycle_A: 1.663 idt_A: 0.702 D_B: 0.175 G_B: 0.424 cycle_B: 1.570 idt_B: 0.817 
(epoch: 1, iters: 800, time: 0.614, data: 0.003) D_A: 0.231 G_A: 0.452 cycle_A: 2.354 idt_A: 0.621 D_B: 0.177 G_B: 0.616 cycle_B: 1.173 idt_B: 1.039 
(epoch: 1, iters: 900, time: 0.600, data: 0.011) D_A: 0.399 G_A: 1.479 cycle_A: 2.979 idt_A: 0.385 D_B: 0.192 G_B: 0.571 cycle_B: 1.176 idt_B: 1.169 
(epoch: 1, iters: 1000, time: 0.614, data: 0.010) D_A: 0.455 G_A: 0.648 cycle_A: 1.576 idt_A: 1.031 D_B: 0.205 G_B: 0.278 cycle_B: 2.092 idt_B: 0.681 
(epoch: 1, iters: 1100, time: 0.611, data: 0.002) D_A: 0.255 G_A: 0.668 cycle_A: 1.532 idt_A: 0.505 D_B: 0.161 G_B: 0.345 cycle_B: 0.993 idt_B: 0.706 
(epoch: 1, iters: 1200, time: 0.620, data: 0.003) D_A: 0.207 G_A: 0.497 cycle_A: 1.731 idt_A: 0.820 D_B: 0.173 G_B: 0.475 cycle_B: 1.626 idt_B: 0.686 
(epoch: 1, iters: 1300, time: 0.611, data: 0.011) D_A: 0.257 G_A: 0.405 cycle_A: 2.708 idt_A: 0.777 D_B: 0.213 G_B: 0.418 cycle_B: 1.976 idt_B: 1.433 
(epoch: 1, iters: 1400, time: 0.611, data: 0.012) D_A: 0.180 G_A: 0.359 cycle_A: 1.867 idt_A: 0.954 D_B: 0.329 G_B: 0.824 cycle_B: 2.192 idt_B: 0.904 
(epoch: 1, iters: 1500, time: 0.614, data: 0.003) D_A: 0.179 G_A: 0.424 cycle_A: 2.219 idt_A: 0.977 D_B: 0.240 G_B: 0.255 cycle_B: 1.940 idt_B: 0.919 
(epoch: 1, iters: 1600, time: 0.614, data: 0.002) D_A: 0.215 G_A: 0.246 cycle_A: 2.212 idt_A: 0.505 D_B: 0.262 G_B: 1.196 cycle_B: 1.278 idt_B: 1.061 
(epoch: 1, iters: 1700, time: 0.615, data: 0.002) D_A: 0.111 G_A: 0.430 cycle_A: 3.421 idt_A: 0.777 D_B: 0.092 G_B: 0.484 cycle_B: 1.755 idt_B: 1.653 
(epoch: 1, iters: 1800, time: 0.612, data: 0.003) D_A: 0.115 G_A: 0.465 cycle_A: 1.739 idt_A: 1.414 D_B: 0.220 G_B: 0.944 cycle_B: 2.720 idt_B: 0.871 
(epoch: 1, iters: 1900, time: 0.619, data: 0.002) D_A: 0.123 G_A: 0.830 cycle_A: 3.044 idt_A: 0.412 D_B: 0.240 G_B: 0.197 cycle_B: 0.783 idt_B: 0.853 
(epoch: 1, iters: 2000, time: 0.888, data: 0.002) D_A: 0.164 G_A: 0.569 cycle_A: 2.757 idt_A: 0.785 D_B: 0.205 G_B: 0.514 cycle_B: 1.722 idt_B: 1.136 
(epoch: 1, iters: 2100, time: 0.615, data: 0.012) D_A: 0.179 G_A: 0.457 cycle_A: 3.086 idt_A: 0.244 D_B: 0.265 G_B: 0.308 cycle_B: 0.589 idt_B: 1.240 
(epoch: 1, iters: 2200, time: 0.615, data: 0.003) D_A: 0.250 G_A: 0.569 cycle_A: 1.969 idt_A: 0.648 D_B: 0.169 G_B: 0.565 cycle_B: 1.546 idt_B: 0.588 
(epoch: 1, iters: 2300, time: 0.615, data: 0.003) D_A: 0.160 G_A: 0.399 cycle_A: 1.999 idt_A: 0.560 D_B: 0.205 G_B: 0.370 cycle_B: 0.986 idt_B: 0.925 
(epoch: 1, iters: 2400, time: 0.611, data: 0.011) D_A: 0.103 G_A: 0.590 cycle_A: 2.392 idt_A: 1.150 D_B: 0.167 G_B: 0.446 cycle_B: 2.411 idt_B: 0.988 
(epoch: 2, iters: 63, time: 0.614, data: 0.002) D_A: 0.130 G_A: 0.429 cycle_A: 2.257 idt_A: 0.695 D_B: 0.072 G_B: 0.622 cycle_B: 1.067 idt_B: 0.997 
(epoch: 2, iters: 163, time: 0.613, data: 0.002) D_A: 0.108 G_A: 0.695 cycle_A: 1.956 idt_A: 0.360 D_B: 0.129 G_B: 0.946 cycle_B: 0.911 idt_B: 0.859 
(epoch: 2, iters: 263, time: 0.611, data: 0.003) D_A: 0.246 G_A: 1.069 cycle_A: 3.397 idt_A: 1.193 D_B: 0.079 G_B: 0.389 cycle_B: 2.419 idt_B: 1.713 
