================ Training Loss (Sun Sep  3 06:35:49 2023) ================
(epoch: 1, iters: 100, time: 0.653, data: 2.339) D_A: 0.345 G_A: 0.121 cycle_A: 1.787 idt_A: 0.658 D_B: 0.383 G_B: 0.329 cycle_B: 1.402 idt_B: 0.781 
(epoch: 1, iters: 200, time: 0.653, data: 0.003) D_A: 0.227 G_A: 0.357 cycle_A: 2.922 idt_A: 0.543 D_B: 0.206 G_B: 0.322 cycle_B: 1.126 idt_B: 1.447 
(epoch: 1, iters: 300, time: 0.644, data: 0.005) D_A: 0.312 G_A: 0.439 cycle_A: 3.332 idt_A: 0.693 D_B: 0.221 G_B: 0.405 cycle_B: 1.626 idt_B: 1.802 
(epoch: 1, iters: 400, time: 2.472, data: 0.005) D_A: 0.418 G_A: 0.137 cycle_A: 2.571 idt_A: 0.539 D_B: 0.244 G_B: 0.501 cycle_B: 1.121 idt_B: 1.143 
(epoch: 1, iters: 500, time: 0.653, data: 0.003) D_A: 0.368 G_A: 0.383 cycle_A: 2.693 idt_A: 0.959 D_B: 0.322 G_B: 0.473 cycle_B: 1.879 idt_B: 1.350 
(epoch: 1, iters: 600, time: 0.649, data: 0.003) D_A: 0.144 G_A: 0.159 cycle_A: 1.215 idt_A: 0.543 D_B: 0.393 G_B: 0.520 cycle_B: 1.179 idt_B: 0.593 
(epoch: 1, iters: 700, time: 0.646, data: 0.012) D_A: 0.275 G_A: 0.351 cycle_A: 4.631 idt_A: 0.616 D_B: 0.125 G_B: 0.222 cycle_B: 1.346 idt_B: 2.276 
(epoch: 1, iters: 800, time: 1.585, data: 0.005) D_A: 0.227 G_A: 0.195 cycle_A: 2.195 idt_A: 0.700 D_B: 0.209 G_B: 0.180 cycle_B: 1.557 idt_B: 1.045 
(epoch: 1, iters: 900, time: 0.654, data: 0.006) D_A: 0.193 G_A: 0.474 cycle_A: 2.263 idt_A: 0.855 D_B: 0.176 G_B: 0.551 cycle_B: 1.818 idt_B: 1.036 
(epoch: 1, iters: 1000, time: 0.643, data: 0.010) D_A: 0.245 G_A: 0.376 cycle_A: 2.444 idt_A: 0.838 D_B: 0.172 G_B: 0.419 cycle_B: 1.671 idt_B: 1.200 
(epoch: 1, iters: 1100, time: 0.654, data: 0.010) D_A: 0.328 G_A: 0.403 cycle_A: 2.688 idt_A: 0.926 D_B: 0.094 G_B: 0.250 cycle_B: 2.055 idt_B: 1.184 
(epoch: 1, iters: 1200, time: 1.605, data: 0.003) D_A: 0.247 G_A: 0.318 cycle_A: 1.780 idt_A: 0.685 D_B: 0.417 G_B: 0.386 cycle_B: 1.441 idt_B: 0.848 
(epoch: 1, iters: 1300, time: 0.654, data: 0.014) D_A: 0.355 G_A: 0.365 cycle_A: 2.752 idt_A: 0.699 D_B: 0.315 G_B: 0.627 cycle_B: 1.583 idt_B: 1.252 
(epoch: 1, iters: 1400, time: 0.656, data: 0.003) D_A: 0.278 G_A: 0.357 cycle_A: 1.684 idt_A: 0.839 D_B: 0.152 G_B: 0.376 cycle_B: 1.783 idt_B: 0.727 
(epoch: 1, iters: 1500, time: 0.654, data: 0.015) D_A: 0.257 G_A: 0.234 cycle_A: 1.844 idt_A: 0.441 D_B: 0.314 G_B: 0.108 cycle_B: 0.919 idt_B: 0.890 
(epoch: 1, iters: 1600, time: 1.614, data: 0.003) D_A: 0.338 G_A: 0.218 cycle_A: 1.524 idt_A: 1.235 D_B: 0.294 G_B: 0.415 cycle_B: 2.720 idt_B: 0.801 
(epoch: 2, iters: 99, time: 0.653, data: 0.003) D_A: 0.250 G_A: 0.483 cycle_A: 2.914 idt_A: 1.008 D_B: 0.153 G_B: 0.485 cycle_B: 2.133 idt_B: 1.155 
(epoch: 2, iters: 199, time: 0.654, data: 0.003) D_A: 0.260 G_A: 0.598 cycle_A: 2.379 idt_A: 0.874 D_B: 0.284 G_B: 0.365 cycle_B: 1.814 idt_B: 0.799 
(epoch: 2, iters: 299, time: 0.653, data: 0.010) D_A: 0.168 G_A: 0.526 cycle_A: 2.100 idt_A: 0.946 D_B: 0.090 G_B: 0.766 cycle_B: 2.036 idt_B: 1.011 
(epoch: 2, iters: 399, time: 2.670, data: 0.003) D_A: 0.157 G_A: 0.557 cycle_A: 1.506 idt_A: 0.871 D_B: 0.248 G_B: 0.325 cycle_B: 1.567 idt_B: 0.680 
(epoch: 2, iters: 499, time: 0.652, data: 0.004) D_A: 0.081 G_A: 0.596 cycle_A: 2.886 idt_A: 0.943 D_B: 0.070 G_B: 0.213 cycle_B: 1.862 idt_B: 1.620 
(epoch: 2, iters: 599, time: 0.650, data: 0.003) D_A: 0.121 G_A: 0.246 cycle_A: 3.472 idt_A: 0.427 D_B: 0.140 G_B: 0.638 cycle_B: 0.846 idt_B: 1.558 
(epoch: 2, iters: 699, time: 0.653, data: 0.012) D_A: 0.081 G_A: 0.563 cycle_A: 5.399 idt_A: 1.018 D_B: 0.319 G_B: 0.295 cycle_B: 1.710 idt_B: 2.641 
(epoch: 2, iters: 799, time: 1.507, data: 0.004) D_A: 0.262 G_A: 1.440 cycle_A: 3.500 idt_A: 0.985 D_B: 0.158 G_B: 0.467 cycle_B: 2.337 idt_B: 1.509 
(epoch: 2, iters: 899, time: 0.654, data: 0.009) D_A: 0.200 G_A: 0.692 cycle_A: 2.432 idt_A: 0.625 D_B: 0.333 G_B: 0.159 cycle_B: 1.042 idt_B: 1.446 
(epoch: 2, iters: 999, time: 0.655, data: 0.005) D_A: 0.331 G_A: 0.590 cycle_A: 1.657 idt_A: 0.702 D_B: 0.253 G_B: 0.310 cycle_B: 1.285 idt_B: 0.872 
(epoch: 2, iters: 1099, time: 0.653, data: 0.003) D_A: 0.356 G_A: 0.265 cycle_A: 2.088 idt_A: 2.337 D_B: 0.180 G_B: 0.147 cycle_B: 4.718 idt_B: 1.173 
(epoch: 2, iters: 1199, time: 1.429, data: 0.003) D_A: 0.230 G_A: 0.470 cycle_A: 2.654 idt_A: 0.325 D_B: 0.156 G_B: 0.693 cycle_B: 0.696 idt_B: 1.562 
(epoch: 2, iters: 1299, time: 0.654, data: 0.004) D_A: 0.153 G_A: 0.449 cycle_A: 2.886 idt_A: 0.493 D_B: 0.123 G_B: 0.506 cycle_B: 1.093 idt_B: 1.193 
(epoch: 2, iters: 1399, time: 0.647, data: 0.004) D_A: 0.171 G_A: 0.355 cycle_A: 1.331 idt_A: 0.461 D_B: 0.226 G_B: 0.261 cycle_B: 1.047 idt_B: 0.800 
